url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:05.232157+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:10.729883+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:10.775398+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193133819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:10.819589+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:10.843667+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-rafael-bogota/193272917,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:11.386948+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192996413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:11.395798+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192920547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:11.516159+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:11.548299+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tibabuyes-bogota/193141603,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:11.609811+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:11.680010+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192151742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:11.686607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193100858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:11.739775+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193290607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:12.220730+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193149312,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:12.242200+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:12.276130+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:12.297275+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193288894,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:12.310438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193218668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:12.477882+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193319443,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:12.488286+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193306237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:12.675132+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:13.095629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-campin-bogota/193225938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:13.122707+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:13.239098+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-martin-bogota/193287979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:13.380483+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-primero-de-mayo-bogota/193165581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:13.493024+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/193161737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:13.510255+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:13.516739+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193016624,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:13.629636+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:13.957381+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-carmelo-bogota/192749989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:14.003520+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:14.152673+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:14.194757+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:14.205931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193172863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:14.212682+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:14.236739+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:14.382897+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pasadena-bogota/193074288,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:14.851913+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:14.875465+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:14.882470+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193034426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:15.052378+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/192992890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:15.077149+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/193120932,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:15.113852+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/191272525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 363.000.000 | $ 660.000.000 | $ 250.000.000 | $ 1.644.000.000 | $ 320.000.000 | $ 40.340.000 | $ 4.600.000 | $ 225.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 00:18:15.120957+00:00
