url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194056748,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:47.565806+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pardo-rubio-bogota/194081646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:48.202536+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/194085845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:48.294482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194026883,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:48.333219+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siete-de-agosto-bogota/194091237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:48.467218+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194049728,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:48.506376+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-virrey-bogota/193544704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:48.528200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/194062981,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:49.203387+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:49.301918+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-contador-bogota/194081091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:49.354954+00:00
