url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:30.576980+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:34.392025+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:34.474890+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:34.487290+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:34.523876+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:34.544651+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:35.190182+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:35.200362+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:35.224645+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:35.352250+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:35.472852+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193459154,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:35.524211+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:35.531839+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:35.539676+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:36.039986+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:36.132761+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:36.151226+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:36.158467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193573386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:36.311804+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:36.360092+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:36.367500+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:36.380667+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:36.407135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:37.011350+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:37.122575+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:37.256351+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:37.274313+00:00
