url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:24.650600+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:24.784030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193588873,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:24.821231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193588873,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:24.828843+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193778671,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:24.878024+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193778671,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:24.884904+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:25.465894+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/193611282,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:25.480153+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:25.580993+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:25.646441+00:00
