url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.291946+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.362610+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.369791+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.388974+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.489949+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.528520+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193445985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.865114+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.889379+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.918648+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.975994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193573386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:25.101541+00:00
