url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:31.820992+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:37.132695+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:37.173033+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:37.319970+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:37.343070+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:37.826193+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-granada-bogota/193831044,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:37.853001+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:37.885290+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:37.975372+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-veraguas-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:38.026865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193843018,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:38.071425+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:38.229600+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193706411,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:38.239816+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:38.766731+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:38.823212+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:39.036854+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:39.046104+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:39.052766+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:39.082519+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193814904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:39.097273+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:39.162457+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:39.678391+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:39.747025+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:39.887357+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:39.941014+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.006242+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.076428+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.093467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.101413+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193695351,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.580108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193852991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.759575+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.858871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.896179+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.943027+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.949824+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193778990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:40.982254+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193682534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:41.162846+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:41.589412+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-toberin-bogota/193857549,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:41.644968+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:41.653022+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:41.742718+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193659564,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:41.811988+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:41.947022+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:41.995438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:42.530674+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:42.541901+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:42.683624+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:42.692816+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193691650,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:42.838514+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:42.892344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:42.993140+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:43.082561+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:43.857254+00:00
