url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193887968,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:10.637415+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:10.890787+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:10.984880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193873142,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:10.995958+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193861268,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:11.002485+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:11.033762+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:11.082053+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193813474,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:11.116284+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:11.434929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193882387,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:11.445595+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193870783,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:11.530161+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:11.537654+00:00
