url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193899698,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:37.503182+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-marsella-bogota/194280548,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:39.064108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-camacho-bogota/194231854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:39.115432+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193889957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:39.248324+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/194245355,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:39.282350+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-samper-mendoza-bogota/194209835,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:39.305945+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/194068525,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:39.907329+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-alcazares-norte-bogota/193860378,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:40.030901+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194162919,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:40.108347+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-mirandela-bogota/194059755,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:40.192629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194068106,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:40.257595+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pasadena-bogota/194204750,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:40.272016+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/194172037,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:40.295067+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-dorado-bogota/194138393,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:40.335626+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-recuerdo-bogota/194005014,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:41.163372+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-bosa-bogota/193999732,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:41.177516+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/194243820,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:41.417349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-techo-bogota/194209467,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:41.430838+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/194267763,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:41.490322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/194264420,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:41.503494+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/194258795,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 323.000.000 | $ 311.012.000 | $ 240.000.000 | $ 2.000.000 | $ 1.200.000.000 | $ 750.000.000 | $ 3.000.000 | $ 1.000.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-19 02:45:41.527638+00:00
